category_label	category_name
79471	Allegro > Culture and Entertainment > Books and Comics > Science and Popular Science > Political Science, International Relations
79473	Allegro > Culture and Entertainment > Books and Comics > Science and Popular Science > Psychology, Sociology
79477	Allegro > Culture and Entertainment > Books and Comics > Science and Popular Science > Art, Culture and Ethnology
79478	Allegro > Culture and Entertainment > Books and Comics > Science and Popular Science > Agriculture, Agricultural Science
798	Allegro > Culture and Entertainment > Books and Comics > Magazines > Sports, Health, Fitness
79847	Allegro > Culture and Entertainment > Books and Comics > Sport, Fitness > Sea, Sailing
79848	Allegro > Culture and Entertainment > Books and Comics > Self-help Books and Albums > Daily Life, Customs
81	Allegro > Collections and Art > Collections > Philately > Africa
82257	Allegro > Home and Garden > Garden > Garden Furniture > Hammocks
82258	Allegro > Home and Garden > Garden > Garden Furniture > Swings
82259	Allegro > Home and Garden > Garden > Garden Furniture > Sun Loungers
82261	Allegro > Home and Garden > Garden > Garden Furniture > Garden Umbrellas and Accessories > Garden Umbrellas
82262	Allegro > Home and Garden > Garden > Garden Furniture > Tables and Chairs
82263	Allegro > Home and Garden > Garden > Garden Furniture > Other
82269	Allegro > Home and Garden > Garden > Grilling > Coal Grills
82272	Allegro > Home and Garden > Garden > Grilling > Other
82277	Allegro > Home and Garden > Garden > Garden Architecture > Other
82278	Allegro > Home and Garden > Garden > Garden Architecture > Edgings
82279	Allegro > Home and Garden > Garden > Garden Architecture > Greenhouses
82280	Allegro > Home and Garden > Garden > Garden Architecture > Foil tunnels
82281	Allegro > Home and Garden > Garden > Garden Architecture > Pergolas and Trellis
82282	Allegro > Home and Garden > Garden > Garden Architecture > Gazebos, Shelters, Canopies
82283	Allegro > Home and Garden > Garden > Garden Architecture > Huts and Sheds
82285	Allegro > Home and Garden > Garden > Irrigation > Other
82286	Allegro > Home and Garden > Garden > Irrigation > Watering Cans
82288	Allegro > Home and Garden > Garden > Irrigation > Connectors and Nozzles
82327	Allegro > Culture and Entertainment > Games > Console Games > Other
82356	Allegro > Culture and Entertainment > Games > Console Games > Microsoft Xbox 360 > Action Games
82368	Allegro > Culture and Entertainment > Games > Console Games > Nintendo DS > Action Games
82381	Allegro > Culture and Entertainment > Games > Console Games > Nintendo Wii > Action Games
82382	Allegro > Culture and Entertainment > Games > Console Games > Nintendo Wii > Adventure
82422	Allegro > Culture and Entertainment > Games > Console Games > Sony PlayStation 3 (PS3) > Action Games
82423	Allegro > Culture and Entertainment > Games > Console Games > Sony PlayStation 3 (PS3) > Adventure
82424	Allegro > Culture and Entertainment > Games > Console Games > Sony PlayStation 3 (PS3) > RPG
82426	Allegro > Culture and Entertainment > Games > Console Games > Sony PlayStation 3 (PS3) > Racing
82482	Allegro > Culture and Entertainment > Games > Online Games (MMO) > Browser Games
82484	Allegro > Culture and Entertainment > Games > PC > Shooter
82596	Allegro > Kids > Mother and Baby Accessories > Bouncers and Swings
82602	Allegro > Kids > Mother and Baby Accessories > Other
82611	Allegro > Kids > Strollers > Lightweights
82657	Allegro > Kids > Strollers > Accessories > Other
82659	Allegro > Kids > Strollers > Accessories > Sleeping Bags and Footmuffs
82661	Allegro > Kids > Strollers > Accessories > Stroller Bags and Organisers
82662	Allegro > Kids > Strollers > Accessories > Stroller Covers and Mosquito Nets
82698	Allegro > Kids > Mother and Baby Accessories > Safety and Security > Gates
82705	Allegro > Kids > Mother and Baby Accessories > Safety and Security > Harnesses
82706	Allegro > Kids > Mother and Baby Accessories > Safety and Security > Other
82764	Allegro > Kids > Car Seats > Accessories > Covers and Sleeping Bags
82765	Allegro > Kids > Car Seats > Accessories > Organizers, Protectors, Covers
82768	Allegro > Kids > Car Seats > Accessories > Neck Pillows and Support Bands
82774	Allegro > Kids > Toys > Bouncers and Rockers > Rocking Horses
82775	Allegro > Kids > Toys > Bouncers and Rockers > Bouncers
82776	Allegro > Kids > Toys > Bouncers and Rockers > Rockers
82777	Allegro > Kids > Toys > Bouncers and Rockers > Other
82889	Allegro > Kids > Strollers > Accessories > Stroller Holders, Hooks
83013	Allegro > Kids > Strollers > Accessories > Mattresses, Liners
83659	Allegro > Kids > Shoes > Rain Boots
83700	Allegro > Kids > Mother and Baby Accessories > Safety and Security > Non-slip Mats
83714	Allegro > Sports and Travel > Water Sports > Lifeguard Equipment > Other
84735	Allegro > Kids > School Supplies > Pencil Cases
84737	Allegro > Kids > School Supplies > Lunch Boxes and Water Bottles
84738	Allegro > Kids > School Supplies > Study Aids > Globes
84739	Allegro > Kids > School Supplies > Study Aids > Maps
84740	Allegro > Kids > School Supplies > Study Aids > Boards
84741	Allegro > Kids > School Supplies > Study Aids > Other
84742	Allegro > Kids > School Supplies > Stationery > Stickers, Temporary Tattoos
84743	Allegro > Kids > School Supplies > Stationery > Coloring Books
84745	Allegro > Kids > School Supplies > Art Supplies > Sets
84819	Allegro > Kids > School Supplies > Art Supplies > Chalks
84949	Allegro > Kids > Toys > Dolls and Accessories > Dolls > Classic Dolls > Steffi
85035	Allegro > Home and Garden > Construction Work and Equipment > Air Conditioning and Ventilation > Air Conditioners
85102	Allegro > Kids > School Supplies > Study Aids > Geometry Sets
85154	Allegro > Kids > School Supplies > Stationery > Desk Pads
85155	Allegro > Kids > School Supplies > Stationery > School Schedules
85159	Allegro > Electronics > Audio, Video and Household Appliances > Small Household Appliances > Kitchen > Coffee Makers
85166	Allegro > Electronics > Audio, Video and Household Appliances > Headphones > Wireless
85173	Allegro > Electronics > Audio, Video and Household Appliances > TV and Video > HDD and Multimedia Players > Devices
85193	Allegro > Home and Garden > Garden > Gardening Tools > Other
85195	Allegro > Home and Garden > Garden > Gardening Tools > Rakes
85197	Allegro > Home and Garden > Garden > Gardening Tools > Scythes and Edge Trimmers
85198	Allegro > Home and Garden > Garden > Gardening Tools > Shovels and Forks
85199	Allegro > Home and Garden > Garden > Gardening Tools > Hoes and Cultivators
85202	Allegro > Home and Garden > Garden > Gardening Tools > Vacuum Cleaners and Blowers
85204	Allegro > Home and Garden > Garden > Gardening Tools > Sprayers
85206	Allegro > Home and Garden > Garden > Gardening Tools > Shredders
85207	Allegro > Home and Garden > Garden > Gardening Tools > Axes
85208	Allegro > Home and Garden > Garden > Gardening Tools > Seeders
85211	Allegro > Home and Garden > Garden > Gardening Tools > Tool Sets
85212	Allegro > Home and Garden > Garden > Gardening Tools > Mowers > Electric Mowers
85213	Allegro > Home and Garden > Garden > Gardening Tools > Mowers > Petrol Mowers
85214	Allegro > Home and Garden > Garden > Irrigation > Pumps and Hydrophores
85264	Allegro > Kids > Toys > Dolls and Accessories > Dolls > Rag Dolls
85272	Allegro > Automotive > Cars > Passenger Cars > Mercedes-Benz > E Class > W212 (2009–2016)
85889	Allegro > Electronics > Phones and Accessories > Smartphones and Cell Phones > Sets
86074	Allegro > Collections and Art > Antiques and Art > Textiles > Other
86274	Allegro > Kids > Garden Toys > Other
86280	Allegro > Kids > Garden Toys > Swings
86289	Allegro > Kids > Garden Toys > Gardening > Wheelbarrows
86290	Allegro > Kids > Garden Toys > Gardening > Carts
86306	Allegro > Kids > Garden Toys > Houses and Tents > Houses
86307	Allegro > Kids > Garden Toys > Houses and Tents > Tents
86318	Allegro > Kids > Garden Toys > Games > Other
86324	Allegro > Kids > Garden Toys > Games > Yo-yos
8634	Allegro > Electronics > Computers > Printers and Scanners > Other Printers
86342	Allegro > Kids > Garden Toys > Playgrounds
86353	Allegro > Kids > Toys > Cars and Other > Other
86354	Allegro > Kids > Toys > Cars and Other > Buses and Trams
86355	Allegro > Kids > Toys > Cars and Other > Passenger Cars
86356	Allegro > Kids > Toys > Cars and Other > Tractors
86357	Allegro > Kids > Toys > Cars and Other > Cranes
86358	Allegro > Kids > Toys > Cars and Other > Diggers
86359	Allegro > Kids > Toys > Cars and Other > Trucks
86360	Allegro > Kids > Toys > Cars and Other > Garbage Trucks
86361	Allegro > Kids > Toys > Cars and Other > Fire Trucks
86362	Allegro > Kids > Toys > Cars and Other > Ambulances
86363	Allegro > Kids > Toys > Cars and Other > Police Cars
86364	Allegro > Kids > Toys > Cars and Other > Cement mixer trucks
86365	Allegro > Kids > Toys > Cars and Other > Motorbikes
86366	Allegro > Kids > Toys > Cars and Other > Dump Trucks
86367	Allegro > Kids > Toys > Cars and Other > Garages
86368	Allegro > Kids > Toys > Cars and Other > Sets
86370	Allegro > Kids > Toys > Cars and Other > Cartoon Vehicles
86381	Allegro > Kids > Toys > Airplanes and Other > Planes
86382	Allegro > Kids > Toys > Airplanes and Other > Helicopters
86384	Allegro > Kids > Toys > Airplanes and Other > Boats, Ships
86387	Allegro > Kids > Bicycles and Vehicles > Other
86389	Allegro > Kids > Bicycles and Vehicles > Tricycles
86390	Allegro > Kids > Bicycles and Vehicles > Tractors
86393	Allegro > Kids > Bicycles and Vehicles > Ride Ons
86394	Allegro > Kids > Bicycles and Vehicles > Scooters
86398	Allegro > Kids > Bicycles and Vehicles > Electric Vehicles > Other
86399	Allegro > Kids > Bicycles and Vehicles > Electric Vehicles > Cars
86400	Allegro > Kids > Bicycles and Vehicles > Electric Vehicles > Quads
86401	Allegro > Kids > Bicycles and Vehicles > Electric Vehicles > Motorbikes
86414	Allegro > Kids > Bicycles and Vehicles > Running Bicycles
86443	Allegro > Kids > Bicycles and Vehicles > Pedal Cars
86446	Allegro > Kids > Bicycles and Vehicles > Electric Vehicles > Scooters, Skateboards
8682	Allegro > Automotive > Car Parts > Interior equipment > Seats, couches
8754	Allegro > Collections and Art > Collections > Numismatics > Poland after 1945 > Polish People's Republic 1945 – 1991 > Currency
8757	Allegro > Collections and Art > Collections > Numismatics > Poland after 1945 > Third Polish Republic 1990 - > Currency
8763	Allegro > Collections and Art > Collections > Model Building > Remote-controlled > Boat Building
87833	Allegro > Fashion > Clothing, Shoes, Accessories > Men's Clothing > Suits
87837	Allegro > Fashion > Clothing, Shoes, Accessories > Men's Clothing > Shirts > Elegant Shirts
87839	Allegro > Fashion > Clothing, Shoes, Accessories > Men's Clothing > Suit Jackets
87843	Allegro > Fashion > Clothing, Shoes, Accessories > Men's Clothing > Hoodies
87873	Allegro > Fashion > Clothing, Shoes, Accessories > Men's Clothing > Shirts > Casual Shirts
87875	Allegro > Fashion > Clothing, Shoes, Accessories > Men's Clothing > Polo Shirts
87876	Allegro > Fashion > Clothing, Shoes, Accessories > Men's Clothing > Long Sleeve T-Shirts
87878	Allegro > Fashion > Clothing, Shoes, Accessories > Men's Clothing > Sets
8788	Allegro > Electronics > Audio, Video and Household Appliances > Cameras > Accessories
87893	Allegro > Fashion > Clothing, Shoes, Accessories > Men's Clothing > Shorts
87894	Allegro > Fashion > Clothing, Shoes, Accessories > Men's Clothing > Pants > Tracksuits
87897	Allegro > Fashion > Clothing, Shoes, Accessories > Men's Clothing > Sweaters
87913	Allegro > Fashion > Clothing, Shoes, Accessories > Men's Clothing > T-shirts
87981	Allegro > Fashion > Clothing, Shoes, Accessories > Footwear > Women > Sneakers
88300	Allegro > Kids > Events, Parties > Other
88305	Allegro > Kids > Events, Parties > Clothing, Shoes > Christening > Other
88311	Allegro > Kids > Events, Parties > Clothing, Shoes > First Communion > Other
88312	Allegro > Kids > Events, Parties > Clothing, Shoes > First Communion > Albs
88318	Allegro > Kids > Events, Parties > Costumes > Boys' Costumes
88319	Allegro > Kids > Events, Parties > Costumes > Girls' Costumes
88320	Allegro > Kids > Events, Parties > Costumes > Unisex Costumes
88321	Allegro > Kids > Events, Parties > Accessories > Other
88325	Allegro > Kids > Events, Parties > Accessories > Christening > Other
88328	Allegro > Kids > Events, Parties > Accessories > First Communion > Other
88334	Allegro > Kids > Events, Parties > Costumes > Other
88335	Allegro > Kids > Events, Parties > Costumes > Hats
88336	Allegro > Kids > Events, Parties > Costumes > Sabers and Swords
88340	Allegro > Kids > Events, Parties > Invitations > Other
88341	Allegro > Kids > Events, Parties > Invitations > Christening
88342	Allegro > Kids > Events, Parties > Invitations > First Communion
88343	Allegro > Kids > Events, Parties > Invitations > Birthday
88344	Allegro > Kids > Events, Parties > Gadgets and Decorations > Other
88345	Allegro > Kids > Events, Parties > Gadgets and Decorations > Candles
88347	Allegro > Kids > Events, Parties > Gadgets and Decorations > Napkins
88349	Allegro > Kids > Events, Parties > Gadgets and Decorations > Garlands
88350	Allegro > Kids > Events, Parties > Gadgets and Decorations > Baloons
88351	Allegro > Kids > Events, Parties > Tableware > Other
88352	Allegro > Kids > Events, Parties > Tableware > Straws
88353	Allegro > Kids > Events, Parties > Tableware > Plates
88354	Allegro > Kids > Events, Parties > Tableware > Cups
88355	Allegro > Kids > Events, Parties > Keepsakes > Other
88356	Allegro > Kids > Events, Parties > Keepsakes > Figurines, Statuettes
88357	Allegro > Kids > Events, Parties > Favors
88358	Allegro > Kids > Events, Parties > Keepsakes > Pictures, Frames, Hand and Foot Prints
88360	Allegro > Kids > Events, Parties > Keepsakes > Spoons, Rattles
88361	Allegro > Kids > Events, Parties > Keepsakes > Keepsake Books
8866	Allegro > Electronics > Photography > Photo Accessories > Accessory Kits
8867	Allegro > Electronics > Photography > Photo Accessories > Other
8872	Allegro > Electronics > Photography > Photo Accessories > Filters > Other
88999	Allegro > Beauty > Care > Face > Men's
89000	Allegro > Beauty > Care > Face > Serum
89001	Allegro > Beauty > Care > Hair > Hair masks
89007	Allegro > Beauty > Make-up > Brushes and accessories > Other
89008	Allegro > Beauty > Make-up > Brushes and accessories > Mirrors
89009	Allegro > Beauty > Make-up > Brushes and accessories > Make-up brushes
89010	Allegro > Beauty > Make-up > Face > Makeup Primers
89013	Allegro > Beauty > Make-up > Eyes > Under-eye concealer
8904	Allegro > Electronics > Photography > Memory Cards > CompactFlash
89055	Allegro > Culture and Entertainment > Movies > Blu-ray > Other
89057	Allegro > Culture and Entertainment > Movies > Blu-ray > Documentary
89058	Allegro > Culture and Entertainment > Movies > Blu-ray > Drama
89059	Allegro > Culture and Entertainment > Movies > Blu-ray > Horror
89060	Allegro > Culture and Entertainment > Movies > Blu-ray > Comedy
89063	Allegro > Culture and Entertainment > Movies > Blu-ray > Adventure
89064	Allegro > Culture and Entertainment > Movies > Blu-ray > Science Fiction
89065	Allegro > Culture and Entertainment > Movies > Blu-ray > Action
89070	Allegro > Culture and Entertainment > Movies > Blu-ray > TV Series
89072	Allegro > Culture and Entertainment > Books and Comics > Science and Popular Science > Encyclopedias, Dictionaries, Lexicons
89117	Allegro > Culture and Entertainment > Books and Comics > Religious Studies, Theological Science > Other
89118	Allegro > Culture and Entertainment > Books and Comics > Religious Studies, Theological Science > Religion – General Studies
8912	Allegro > Electronics > Photography > Memory Cards > Readers and Adapters > MMC/SD
89120	Allegro > Culture and Entertainment > Books and Comics > Religious Studies, Theological Science > Buddhism
89124	Allegro > Culture and Entertainment > Books and Comics > Religious Studies, Theological Science > Catholicism
8914	Allegro > Electronics > Photography > Memory Cards > Readers and Adapters > Universal
89274	Allegro > Culture and Entertainment > Books and Comics > History, Archeology > Other
89275	Allegro > Culture and Entertainment > Books and Comics > History, Archeology > Archeology
89314	Allegro > Kids > Clothing > Underwear > Underwear Sets
89318	Allegro > Kids > Clothing > Underwear > Undies
89323	Allegro > Kids > Clothing > Underwear > Pantyhose
89508	Allegro > Kids > Clothing > Blouses
89510	Allegro > Kids > Clothing > Sweatshirts
89511	Allegro > Kids > Clothing > Tracksuit Sets
89512	Allegro > Kids > Clothing > Vests, Sleeveless Jackets
89515	Allegro > Kids > Clothing > Jackets, Coats
89517	Allegro > Kids > Clothing > Hats, Headscarves
89521	Allegro > Kids > Clothing > Dresses
89527	Allegro > Kids > Clothing > Tunic Tops
89528	Allegro > Kids > Clothing > T-shirts
89529	Allegro > Kids > Clothing > Tops
89530	Allegro > Kids > Clothing > Sets
89531	Allegro > Kids > Clothing > Packs
89532	Allegro > Kids > Clothing > Other
89743	Allegro > Culture and Entertainment > Music > CDs > Movie Soundtracks > Polish
89744	Allegro > Culture and Entertainment > Music > CDs > Movie Soundtracks > Foreign
89757	Allegro > Culture and Entertainment > Music > CDs > Disco Polo, Party Music, Karaoke
8992	Allegro > Electronics > Audio, Video and Household Appliances > Home Audio > Column Speakers > Column Speakers > Central
8993	Allegro > Electronics > Audio, Video and Household Appliances > Home Audio > Column Speakers > Column Speakers > Home Cinema
90019	Allegro > Supermarket > Pet Supplies > Zoological Gadgets
90025	Allegro > Supermarket > Pet Supplies > Rodents and Rabbits > Other
90026	Allegro > Supermarket > Pet Supplies > Rodents and Rabbits > Houses and Beds
90027	Allegro > Supermarket > Pet Supplies > Rodents and Rabbits > Food and Treats
90028	Allegro > Supermarket > Pet Supplies > Rodents and Rabbits > Cages, Aquariums, Playpens
90029	Allegro > Supermarket > Pet Supplies > Rodents and Rabbits > Bowls, Drinking Troughs, Feeders
90030	Allegro > Supermarket > Pet Supplies > Rodents and Rabbits > Litter, Bedding, Nesting Materials
90031	Allegro > Supermarket > Pet Supplies > Rodents and Rabbits > Carriers and Pet Walking Accessories
90032	Allegro > Supermarket > Pet Supplies > Rodents and Rabbits > Toys
90035	Allegro > Supermarket > Pet Supplies > Pigeons > Food and Preparations
90037	Allegro > Supermarket > Pet Supplies > Cats > Other
90038	Allegro > Supermarket > Pet Supplies > Cats > Scratchers
90040	Allegro > Supermarket > Pet Supplies > Cats > Food > Dry Food
90041	Allegro > Supermarket > Pet Supplies > Cats > Food > Wet Food
90042	Allegro > Supermarket > Pet Supplies > Cats > Treats
90043	Allegro > Supermarket > Pet Supplies > Cats > Toys
90044	Allegro > Supermarket > Pet Supplies > Cats > Bags and Carriers
90045	Allegro > Supermarket > Pet Supplies > Cats > Beds and Nest Boxes
90046	Allegro > Supermarket > Pet Supplies > Cats > Bowls
90047	Allegro > Supermarket > Pet Supplies > Cats > Combs and Brushes
90049	Allegro > Supermarket > Pet Supplies > Cats > Preparations
90050	Allegro > Supermarket > Pet Supplies > Cats > Harnesses, Leashes, Collars
90051	Allegro > Supermarket > Pet Supplies > Cats > Litter
90052	Allegro > Supermarket > Pet Supplies > Cats > Litter Boxes
90053	Allegro > Supermarket > Pet Supplies > Dogs > Other
90054	Allegro > Supermarket > Pet Supplies > Dogs > Clothing
90056	Allegro > Supermarket > Pet Supplies > Dogs > Training Aids
90057	Allegro > Supermarket > Pet Supplies > Dogs > Identifiers, Address Tags, Trackers
90058	Allegro > Supermarket > Pet Supplies > Dogs > Kennels
90059	Allegro > Supermarket > Pet Supplies > Dogs > Muzzles
90061	Allegro > Supermarket > Pet Supplies > Dogs > Food > Dry Food
90062	Allegro > Supermarket > Pet Supplies > Dogs > Food > Wet Food
90063	Allegro > Supermarket > Pet Supplies > Dogs > Treats
90064	Allegro > Supermarket > Pet Supplies > Dogs > Beds
90065	Allegro > Supermarket > Pet Supplies > Dogs > Bowls
90068	Allegro > Supermarket > Pet Supplies > Dogs > Cages and Boxes
90069	Allegro > Supermarket > Pet Supplies > Dogs > Toys
90070	Allegro > Supermarket > Pet Supplies > Dogs > Collars
90074	Allegro > Supermarket > Pet Supplies > Dogs > Harnesses
90075	Allegro > Supermarket > Pet Supplies > Dogs > Shampoos and Conditioners
90076	Allegro > Supermarket > Pet Supplies > Dogs > Razors, Trimmers, Scissors
90077	Allegro > Supermarket > Pet Supplies > Dogs > Combs and Brushes
90078	Allegro > Supermarket > Pet Supplies > Dogs > Preparations
90079	Allegro > Supermarket > Pet Supplies > Dogs > Dewormers
90080	Allegro > Supermarket > Pet Supplies > For Exotic Birds > Other
90085	Allegro > Supermarket > Pet Supplies > For Exotic Birds > Bowls and Drinking Troughs
90086	Allegro > Supermarket > Pet Supplies > For Exotic Birds > Food and Treats
90087	Allegro > Supermarket > Pet Supplies > For Exotic Birds > Toys and Pools
90097	Allegro > Supermarket > Pet Supplies > Aquaristics > Lighting
90099	Allegro > Supermarket > Pet Supplies > Aquaristics > Filters > Internal
90100	Allegro > Supermarket > Pet Supplies > Aquaristics > Filters > External
90101	Allegro > Supermarket > Pet Supplies > Aquaristics > Filters > Cartridges
90175	Allegro > Supermarket > Pet Supplies > Aquaristics > Aquarium Pets > Fish
90193	Allegro > Supermarket > Pet Supplies > Dogs > Vitamins
90194	Allegro > Supermarket > Pet Supplies > Cats > Vitamins
90227	Allegro > Electronics > Photography > Photo Accessories > Converters > Other
90232	Allegro > Electronics > Photography > Photo Accessories > Stands > Tall > Tripods
90319	Allegro > Culture and Entertainment > Books and Comics > Science and Popular Science > Mathematics, Statistics
90320	Allegro > Culture and Entertainment > Books and Comics > IT, Internet > Other
90321	Allegro > Culture and Entertainment > Books and Comics > IT, Internet > Office Software
90325	Allegro > Culture and Entertainment > Books and Comics > IT, Internet > E-Business
90328	Allegro > Culture and Entertainment > Books and Comics > IT, Internet > Programming
90329	Allegro > Culture and Entertainment > Books and Comics > IT, Internet > Computer Networks
90330	Allegro > Culture and Entertainment > Books and Comics > IT, Internet > Operating Systems
90340	Allegro > Culture and Entertainment > Books and Comics > Science and Popular Science > Business, Economics, Finance > Business – General Studies
90341	Allegro > Culture and Entertainment > Books and Comics > Science and Popular Science > Business, Economics, Finance > Economics
90342	Allegro > Culture and Entertainment > Books and Comics > Science and Popular Science > Business, Economics, Finance > Finance, Accounting
90344	Allegro > Culture and Entertainment > Books and Comics > Science and Popular Science > Management and Marketing > Management
90345	Allegro > Culture and Entertainment > Books and Comics > Science and Popular Science > Business, Economics, Finance > Other
90381	Allegro > Culture and Entertainment > Books and Comics > Law, Administration > Other
90383	Allegro > Culture and Entertainment > Books and Comics > Law, Administration > Theory of Law
90384	Allegro > Culture and Entertainment > Books and Comics > Law, Administration > Administrative Law, Local Government
90405	Allegro > Beauty > Care > Body > Exfoliants and scrubs
90424	Allegro > Beauty > Manicure and pedicure > Nail and cuticle conditioners > Nails
90425	Allegro > Beauty > Manicure and pedicure > Nail and cuticle conditioners > Cuticles
90428	Allegro > Beauty > Manicure and pedicure > Nail polish removers, degreasers, adhesives > Cleaners, base coats
90430	Allegro > Beauty > Manicure and pedicure > Nail polish removers, degreasers, adhesives > Nail polish removers > Acetone
90431	Allegro > Beauty > Manicure and pedicure > Nail polish removers, degreasers, adhesives > Nail polish removers > Non-acetone
90432	Allegro > Beauty > Manicure and pedicure > Appliances > Sterilizers
9085	Allegro > Electronics > Computers > Servers and Accessories > Server Accessories > Other
90876	Allegro > Culture and Entertainment > Books and Comics > IT, Internet > Computer Basics
90879	Allegro > Culture and Entertainment > Books and Comics > Cookbooks > Other
90880	Allegro > Culture and Entertainment > Books and Comics > Cookbooks > World and Regional Cuisines
90882	Allegro > Culture and Entertainment > Books and Comics > Cookbooks > Diet Meals
90884	Allegro > Culture and Entertainment > Books and Comics > Cookbooks > Drinks, Cocktails
90885	Allegro > Culture and Entertainment > Books and Comics > Cookbooks > Main Courses
90886	Allegro > Culture and Entertainment > Books and Comics > Cookbooks > Cakes, Desserts
90909	Allegro > Culture and Entertainment > Books and Comics > Self-help Books and Albums > Local History and Nature Photo Albums
91079	Allegro > Culture and Entertainment > Books and Comics > Sport, Fitness > Other
91083	Allegro > Culture and Entertainment > Books and Comics > Sport, Fitness > Team Sports – Other
91085	Allegro > Culture and Entertainment > Books and Comics > Sport, Fitness > Climbing, Alpinism
91087	Allegro > Culture and Entertainment > Books and Comics > Sport, Fitness > Bicycle, Cycling
91088	Allegro > Culture and Entertainment > Books and Comics > Sport, Fitness > Football
91089	Allegro > Culture and Entertainment > Books and Comics > Sport, Fitness > Diving and Swimming
91092	Allegro > Culture and Entertainment > Books and Comics > Sport, Fitness > Board and Card Games
91094	Allegro > Culture and Entertainment > Books and Comics > Sport, Fitness > Running, Marching
91095	Allegro > Culture and Entertainment > Books and Comics > Sport, Fitness > General Studies
9112	Allegro > Electronics > Computers > Printers and Scanners > Inks > Accessories for Regeneration
9114	Allegro > Electronics > Computers > Printers and Scanners > Inks > Inks in Bottles
9115	Allegro > Electronics > Computers > Printers and Scanners > Inks > Other
91183	Allegro > Electronics > Phones and Accessories > Smartphones and Cell Phones > Nokia > X2
91193	Allegro > Fashion > Clothing, Shoes, Accessories > Women's Clothing > Leggings
91228	Allegro > Culture and Entertainment > Books and Comics > Foreign Language Learning > English > Other
91234	Allegro > Culture and Entertainment > Books and Comics > Foreign Language Learning > English > Grammar
91235	Allegro > Culture and Entertainment > Books and Comics > Foreign Language Learning > English > Flashcards
91236	Allegro > Culture and Entertainment > Books and Comics > Foreign Language Learning > English > Exams, Certificates
91246	Allegro > Culture and Entertainment > Books and Comics > Foreign Language Learning > Spanish > Other
91255	Allegro > Culture and Entertainment > Books and Comics > Foreign Language Learning > Oriental Languages > Other
91256	Allegro > Culture and Entertainment > Books and Comics > Foreign Language Learning > Oriental Languages > Japanese
91258	Allegro > Culture and Entertainment > Books and Comics > Foreign Language Learning > Oriental Languages > Arab
91260	Allegro > Culture and Entertainment > Books and Comics > Foreign Language Learning > Scandinavian Languages > Swedish
91267	Allegro > Culture and Entertainment > Books and Comics > Foreign Language Learning > German > Textbooks and Workbooks
91268	Allegro > Culture and Entertainment > Books and Comics > Foreign Language Learning > German > Courses
91270	Allegro > Culture and Entertainment > Books and Comics > Foreign Language Learning > German > Flashcards
91276	Allegro > Culture and Entertainment > Books and Comics > Foreign Language Learning > Russian > Textbooks and Workbooks
91437	Allegro > Culture and Entertainment > Books and Comics > Children's Books > Tales and Legends
91452	Allegro > Culture and Entertainment > Books and Comics > Children's Books > Puzzles, Riddles and Games
91458	Allegro > Culture and Entertainment > Books and Comics > Children's Books > Self-help Books
91463	Allegro > Culture and Entertainment > Books and Comics > Foreign Books > Spanish
91464	Allegro > Culture and Entertainment > Books and Comics > Foreign Books > Italian
91466	Allegro > Culture and Entertainment > Books and Comics > Foreign Books > English > Fiction
91467	Allegro > Culture and Entertainment > Books and Comics > Foreign Books > English > Biographies, Memoirs
91470	Allegro > Culture and Entertainment > Books and Comics > Foreign Books > English > History, Archeology
91475	Allegro > Culture and Entertainment > Books and Comics > Foreign Books > English > Maps, Guides, Travel Books
91476	Allegro > Culture and Entertainment > Books and Comics > Foreign Books > English > Reportage, Non-fiction
91478	Allegro > Culture and Entertainment > Books and Comics > Foreign Books > English > Fantasy, Science Fiction, Horror
91479	Allegro > Culture and Entertainment > Books and Comics > Foreign Books > English > Popular Fiction, Erotica
91480	Allegro > Culture and Entertainment > Books and Comics > Foreign Books > English > Crime, Action, Thriller
91481	Allegro > Culture and Entertainment > Books and Comics > Foreign Books > English > Children's Books
91482	Allegro > Culture and Entertainment > Books and Comics > Foreign Books > English > Self-help Books and Albums
91483	Allegro > Culture and Entertainment > Books and Comics > Foreign Books > English > Science and Popular Science
91485	Allegro > Culture and Entertainment > Books and Comics > Foreign Books > English > Other
91487	Allegro > Culture and Entertainment > Books and Comics > Foreign Books > German > Science and Popular Science
91490	Allegro > Culture and Entertainment > Books and Comics > Foreign Books > Other
91501	Allegro > Kids > Clothing > Leggings
9191	Allegro > Culture and Entertainment > Games > Social > Miniature Wargames > Lord of the Rings
9200	Allegro > Collections and Art > Collections > Militaria > Weapons > Weapon Elements
92577	Allegro > Culture and Entertainment > Movies > Blu-ray > Musicals
93053	Allegro > Beauty > Care > Body > Bath and shower > Other
93055	Allegro > Beauty > Care > Body > Bath and shower > Soap
93056	Allegro > Beauty > Care > Body > Bath and shower > Washcloths, sponges, brushes
93057	Allegro > Beauty > Care > Body > Bath and shower > Lotions, Emulsions, Oils, Mousses
93058	Allegro > Beauty > Care > Body > Bath and shower > Bath salt and bombs
93059	Allegro > Beauty > Care > Body > Bath and shower > Gels
93060	Allegro > Beauty > Care > Hand and foot care > Feet deodorants
93062	Allegro > Beauty > Manicure and pedicure > Accessories and tools > Stencils
93063	Allegro > Beauty > Manicure and pedicure > Accessories and tools > Arm rests, cushions
93067	Allegro > Beauty > Manicure and pedicure > Nail polish removers, degreasers, adhesives > Acetone, removers
